OBJECTID,Route,Signing,Qualifier,Ramp,DOT ID,County Order,Factor Group,Station Start,Station End,HPMS Sample ID,Bridge ID,Railroad Crossing,NHS,Roadway Name,Roadway Number,Speed,Oneway,Region County Station,Station ID,Route ID,From Measure,To Measure,COUNT_STATS_ID,County FIPS,Station Number,Continuous Count Site ID,Functional Class,Federal Direction,Full Count,Oneway Flag,Calculation Year,AE_Flag,AADT,DHV,DDHV,Single Unit AADT,Combination Unit AADT,Most Recent Count Year,Most Recent AADT,K-Factor,D-Factor,2nd Most Recent Count Year,2nd Most Recent AADT,3rd Most Recent Count Year,3rd Most Recent AADT,4th Most Recent Count Year,4th Most Recent AADT,Class Count Year,Class F3 - F13 %,Truck or Heavy Vehicle %,Single Unit Truck or Bus %,Combination Truck %,Motorcycle %,Passenger Vehicle %,Light Duty Truck %,Bus %,Single Unit Truck %,Axle Factor,Single Unit Peak %,CU_Peak,Class Group Year,Speed Count Year,Speed Limit,Average Speed,50th Percentile Speed,85th Percentile Speed,Vehicles Exceeding 55 mph,Vehicles Exceeding 65 mph,Average K-Factor,Average D-Factor,NYS Direction Code,Truck AADT,Symbolized Truck Percentage AADT,Truck AADT Type (Actual vs. Estimated),Truck Percent Source Field Name,Region Name,Region Number,County Number,Morning Highest Value,Afternoon Highest Value,Evening Highest Value
44550394, , ,1, ,147415,1,30,PORTLAND AVE,GOODMAN ST N, , , , ,NORTON ST, ,30, ,,434120,147415011,1.95,2.34,45268199,055,4120,,16,Combined Total,Y,,2019,A,11410,924,478,304,1,2019,11410,8,52,2016,11574,2013,10510,2010,10890,2019,12,3,3,0,0,88,9,1,2,1,0,0,2019,2019,30,33,34,39,0,0,13.07251072,59.18663025,0,305,3,Actual,,,,,625,711,924
44550396,430,3,1, ,100394,1,40,START 76/430 OLAP SHERMAN,CR 18 PARK ST - SHERMAN-STED, , , , , , ,45, ,,520503,100394011,9.54,10.56,45269872,013,0503,,7,Combined Total,Y,,2019,A,1777,150,88,151,54,2019,1777,8,58,2016,1742,2013,1613,2009,1911,2019,41,12,8,3,1,59,29,1,8,1,1,0,2019,2019,30,31,32,37,0,0,11.33219433,58.65974808,0,205,12,Actual,,,,,120,144,178
44550400, , ,1, ,118282,1,30,JOHN ST,VILLAGE LINE, , , , ,ALLEN ST, ,20, ,,184905,118282011,0,0.21,45319327,115,4905,,17,Combined Total,Y,,2019,F,474,44,22,24,0,2018,475,9,50,2010,1118,2001,1426,,,2018,36,5,5,0,3,61,31,0,5,1,0,0,2019,2018,30,24,28,34,0,0,13.07251072,59.18663025,0,24,5,Actual,,,,,60,70,98
44550409, , ,1, ,163960,1,30,FRANK ST,CITY LINE, , , , ,MINERAL SPRINGS, ,30, ,,534609,163960011,0.37,0.71,45271091,029,4609,,16,Combined Total,Y,,2019,A,10924,1024,542,306,26,2019,10924,9,53,2016,9816,2012,9772,2008,10516,2016,18,3,3,0,1,81,15,1,2,1,0,0,2019,2016,30,32,33,38,0,0,13.07251072,59.18663025,0,332,3,Actual,,,,,791,584,1024
44550418,287,1,1, ,100248,2,30,ACC RT 127,ANDERSON HILL RD, , , ,Y,Cross Westchest, ,55, ,,870066,100248021,8.9,9.07,45361994,119,0066,,11,Combined Total,Y,,2019,A,101999,8309,4649,5228,10149,2019,101999,8,56,,,,,,,2019,22,15,5,10,0,78,7,1,4,1,0,0,2019,,,,,,,,13.07251072,59.18663025,0,15377,15,Actual,,,,,8758,6294,7912
44550419,287,1,1, ,100248,2,30,ACC RT 127,ANDERSON HILL RD, , , ,Y,Cross Westchest, ,55, ,,870066,100248022,8.9,9.08,45361994,119,0066,,11,Combined Total,Y,,2019,A,101999,8309,4649,5228,10149,2019,101999,8,56,,,,,,,2019,22,15,5,10,0,78,7,1,4,1,0,0,2019,,,,,,,,13.07251072,59.18663025,0,15377,15,Actual,,,,,8758,6294,7912
44550423, , ,1, ,301194,1,30,METROPOLITAN AVE,FURMANVILLE AVE, , , , ,80TH ST, ,25, ,,054265,301194011,0.74,1.06,45313584,081,4265,,16,Combined Total,Y,,2019,F,13576,1023,617,776,95,2018,13591,8,60,2015,14366,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,871,6,Estimated,,,,,822,895,1049
44550426, , ,1, ,232441,1,30,WESTBURY RD,STEWART AVE, , , , ,WETHERILL RD, ,30, ,,034351,232441011,0.7,0.89,45255740,059,4351,,17,Combined Total,Y,,2019,A,1313,155,113,14,0,2019,1313,12,73,2016,1026,2010,1136,2007,1295,2019,11,1,1,0,0,89,10,0,1,1,0,0,2019,2019,30,29,31,36,0,0,13.07251072,59.18663025,0,14,1,Actual,,,,,115,93,155
44550432, , ,1, ,167658,1,40,BELFAST TL,NY 19, ,2214440, , ,CRAWFORD CREEK, ,0, ,,616302,167658011,0,1.83,45329469,003,6302,,9,Combined Total,Y,,2019,F,163,17,9,9,2,2018,166,10,56,2009,182,2000,261,,,,,,,,,,,,,,,,2019,,,,,,,,11.33219433,58.65974808,0,11,7,Estimated,,,,,16,12,18
44550433,96,3,1, ,100760,5,30,RT 31 PITTSFORD,RT 153, ,4443289, , ,N MAIN ST, ,30, ,,430192,100760051,5.73,6.04,45295726,055,0192,,16,Combined Total,Y,,2019,F,13759,1136,573,259,37,2017,13758,8,50,2014,13894,2008,12655,2004,14869,2017,11,2,2,0,0,88,9,0,2,1,0,0,2019,2017,30,24,28,34,0,0,13.07251072,59.18663025,0,296,2,Actual,,,,,984,844,1162
44550436, , ,0,NY104014302H,273384,1,30,940K SB (OFF),MOUNT READ BLVD, , , ,Y,NY104 at 940K M, ,0,Y,,433255,273384011,0,0.14,45324499,055,3255,,14,Combined Total,Y,Y,2019,F,452,37,37,15,7,2018,452,8,100,2014,535,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,22,5,Estimated,,,,,31,41,36
44550438, , ,1, ,293627,1,30,HUXLEY ST,FRANCIS LEWIS BLVD, , , , ,147 RD, ,0, ,,055459,293627011,0,0.71,45230961,081,5459,,19,Combined Total,Y,,2019,F,356,27,21,15,1,2015,346,8,79,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,16,5,Estimated,,,,,18,18,28
44550439, , ,1, ,170013,1,30,W FOURTH ST,FASSETT RD, , , , ,EUCLID AVE, ,0, ,,625102,170013011,0.37,0.46,45242416,015,5102,,19,Combined Total,Y,,2019,F,740,66,34,32,2,2015,815,9,51,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,34,5,Estimated,,,,,39,48,67
44550445,50,3,1, ,100429,2,30,SARATOGA S CITY LINE,SARATOGA PERFORMING ART ACC, ,1026360, ,Y, , ,55, ,,150424,100429021,9.16,11.76,45290831,091,0424,,14,Combined Total,Y,,2019,F,11197,923,490,558,182,2017,11246,8,53,2008,11444,2006,11786,2005,11064,2017,26,7,5,2,0,74,19,1,4,1,0,0,2019,2017,55,58,59,66,71,16,13.07251072,59.18663025,0,740,7,Actual,,,,,763,816,944
44550447, , ,1, ,164298,1,30,HAMBURG ST,EMSLIE ST, ,2011980, , ,SENECA ST, ,0, ,,536455,164298011,0.85,1.22,45241585,029,6455,,16,Combined Total,Y,,2019,F,3935,462,239,160,11,2015,3978,12,52,2012,2881,2009,2835,2008,3012,2015,16,4,4,0,1,84,11,1,3,1,0,0,2019,2015,30,30,31,36,0,0,13.07251072,59.18663025,0,171,4,Actual,,,,,88,113,154
44550449, , ,1, ,119130,1,30,FIRST ST,SECOND ST, , , , ,PARK ST, ,0, ,,215012,119130011,0,0.1,45235496,035,5012,,9,Combined Total,Y,,2019,F,76,11,5,4,1,2015,78,14,50,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,5,6,Estimated,,,,,8,4,12
44550452, ,5,1, ,170847,1,40,LIVINGSTON CL,CR 91, , , , ,PATCHINVILLE PE,CR90,55, ,,648149,170847011,0,1.88,45211704,101,8149,,8,Combined Total,Y,,2019,A,694,65,43,42,5,2019,694,9,66,2013,702,2010,909,2007,726,,,,,,,,,,,,,,2019,,,,,,,,11.33219433,58.65974808,0,47,7,Estimated,,,,,37,57,77
44550460, , ,1, ,256059,1,30,WESTCHESTER AVE,E TREMONT AVE, ,1066450, , ,WHITE PLAINS RD, ,25, ,,016027,256059011,1.91,2.48,45204697,005,6027,,16,Combined Total,Y,,2019,A,14614,1029,523,1072,138,2019,14614,7,51,2010,17375,2001,21857,,,2019,13,8,7,1,1,86,5,3,4,1,1,0,2019,,,,,,,,13.07251072,59.18663025,0,1210,8,Actual,,,,,1110,891,1069
44550462, ,5,1, ,122735,1,30,CLINTON RD,NY 163, , , , ,INDIAN TRAIL RD,CR77,0, ,,258172,122735011,0,2.47,45205287,057,8172,,8,Combined Total,Y,,2019,F,338,34,17,18,2,2010,338,10,50,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,20,6,Estimated,,,,,24,25,36
44550468,62,2,1, ,100450,5,30,RT 20 SOUTHWESTERN BLVD,JCT BIG TREE RD - 951E, , , ,Y, , ,45, ,,530191,100450051,23.58,24.14,45327007,029,0191,,14,Combined Total,Y,,2019,F,11691,962,554,445,56,2018,11713,8,58,2016,12125,2013,12878,2008,13229,2018,20,4,4,0,0,80,16,1,3,1,0,0,2019,2018,45,43,43,48,1,0,13.07251072,59.18663025,0,501,4,Actual,,,,,720,825,963
44550472,206,3,1, ,100154,3,40,RT 8 MASONVILLE,CR 27 TROUT CREEK, , , , , , ,55, ,,930013,100154031,2.08,8.19,45279935,025,0013,,6,Combined Total,Y,,2019,F,2407,198,100,137,58,2016,2422,8,50,2013,1712,2010,2263,2007,2518,2016,31,8,6,2,1,68,23,1,5,1,0,0,2019,2016,55,57,58,65,68,14,11.33219433,58.65974808,0,195,8,Actual,,,,,127,154,189
44550473, ,5,1, ,221065,1,30,BROADWAY,W BROADWAY, , ,338373L, ,WOODMERE BLVD,CRE68,30, ,,037373,221065011,0.85,1.25,45311814,059,7373,,17,Combined Total,Y,,2019,F,6542,514,300,169,1,2018,6585,8,58,2015,7811,2003,7022,2002,8377,2018,12,3,3,0,0,88,9,0,2,1,0,0,2019,2018,30,14,12,21,0,0,13.07251072,59.18663025,0,170,3,Actual,,,,,633,522,694
44550483, , ,1, ,165404,1,30,RAPIDS RD,NY 93, , , , ,OLD BEATTIE RD, ,45, ,,544334,165404011,1.14,2.56,45271831,063,4334,,17,Combined Total,Y,,2019,A,5885,545,301,80,10,2019,5885,9,55,2016,6392,2011,4729,2008,5347,2008,,2,1,0,,,,,,,0,0,2019,,,,,,,,13.07251072,59.18663025,0,90,2,Actual,,,,,492,341,588
44550485, ,5,1, ,236332,1,30,NY 27 NSR,CR 99, , , , ,PATCHOGUE YAPHA,CR101,55, ,,078259,236332011,1.92,2.59,45289790,103,8259,,16,Combined Total,Y,,2019,F,19632,1763,901,662,82,2017,19516,9,51,2016,16845,2006,16581,2005,16272,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,744,4,Estimated,,,,,693,842,1053
44550487, , ,1, ,305759,1,30,CR 97 NICOLLS RD,COLLEGE RD, , , , ,HORSEBLOCK PL, ,30, ,,071304,305759011,0,0.14,45259295,103,1304,,17,Combined Total,Y,,2019,F,5092,490,445,67,5,2016,5194,10,91,,,,,,,2016,11,1,1,0,0,89,10,0,1,1,0,0,2019,2016,30,26,28,33,0,0,13.07251072,59.18663025,0,72,1,Actual,,,,,344,320,545
44550495, , ,1, ,256156,1,30,SHORE PKY,CROPSEY AVE, , , , ,BAY 50TH ST, ,25,Y,,024092,256156011,0,0.04,45254687,047,4092,,17,Combined Total,Y,Y,2019,A,13458,1032,1032,324,0,2019,13458,8,100,2016,12355,2012,10177,2009,10860,2019,2,2,2,0,0,98,0,2,0,1,0,0,2019,,,,,,,,13.07251072,59.18663025,0,324,2,Actual,,,,,890,826,1032
44550496, , ,1, ,300558,1,30,E 58TH ST,RALPH AVE, , , , ,GLENWOOD RD, ,25, ,,024197,300558011,0,0.12,45254718,047,4197,,17,Combined Total,Y,,2019,A,10147,764,422,1425,5,2019,10147,8,55,2016,11383,2011,6644,,,2019,14,14,14,0,0,86,0,12,2,1,1,0,2019,,,,,,,,13.07251072,59.18663025,0,1430,14,Actual,,,,,623,556,764
44550497, , ,0,NY017019104G,275899,1,30,NY 201 NB,NY 17 WB (ON), , , ,Y,NY 17 Exit 70 R, ,0,Y,,913055,275899011,0,0.31,45212971,007,3055,,12,Combined Total,Y,Y,2019,F,7165,793,793,299,286,2013,7277,11,100,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,585,8,Estimated,,,,,437,453,854
44550498, , ,0,0I481013304H,272522,1,30,I-481 SB (OFF),NY 5/92 EB, , , ,Y,EXIT 3 I481 AT, ,0,Y,,333132,272522011,0,0.33,45237444,067,3132,,11,Combined Total,Y,Y,2019,F,14566,1513,1513,481,892,2015,13831,10,100,2010,15318,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,1373,9,Estimated,,,,,973,922,1513
44550499, , ,1, ,126301,1,30,UTICA CITY LIN,NEY AVE, , , , ,NOYES ST, ,30, ,,261235,126301011,0,0.02,45264575,065,1235,,17,Combined Total,Y,,2019,A,2129,186,112,84,10,2019,2129,9,60,2016,1820,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,94,4,Estimated,,,,,160,184,192
44550501, , ,1, ,222297,1,30,CHERRY VALLEY AVE,MAYFAIR AVE, , , , ,CONCORD AVE, ,0, ,,032540,222297011,0,0.32,45340370,059,2540,,19,Combined Total,Y,,2019,A,489,46,28,18,2,2019,489,9,62,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,20,4,Estimated,,,,,39,29,47
44550502, , ,0,00907P1N405B,274848,1,30,"DIVERGE MADISON AVE
",907P SB (ON), , , ,Y,907P Exit 22 at, ,0,Y,,043908,274848011,0.11,0.2,45342601,061,3908,,12,Combined Total,Y,Y,2019,A,8864,575,575,207,32,2019,8864,6,100,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,239,3,Estimated,,,,,442,535,555
44550505, , ,1, ,183906,1,30,BERKSHIRE RD,LAKE ELLIS RD, , , , ,WEIL RD, ,0, ,,828424,183906011,0,0.97,45275150,027,8424,,9,Combined Total,Y,,2019,F,60,6,4,8,0,2016,63,10,57,2013,87,,,,,2016,38,13,13,0,0,62,25,0,13,1,2,0,2019,2016,35,15,14,23,0,0,13.07251072,59.18663025,0,8,13,Actual,,,,,5,5,7
44550511, , ,1, ,292833,1,30,FARMERS BLVD,DEAD END, , , , ,MATTEWSON CT, ,0, ,,055431,292833011,0,0.09,45258287,081,5431,,19,Combined Total,Y,,2019,F,66,7,5,3,0,2016,65,10,71,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,3,5,Estimated,,,,,2,4,7
44550512, , ,0,0I190015406C,275250,1,30,I-190 SB (OFF),NY 954P WB (ON), , , ,Y,Exit N25A & N25, ,0,Y,,543029,275250011,0,0.19,45271714,063,3029,,11,Combined Total,Y,Y,2019,F,950,87,87,34,76,2016,948,9,100,2014,683,2010,1023,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,110,12,Estimated,,,,,66,93,84
44550514, , ,0,00947A14306A,273215,1,30,RT947A EB (OFF),NY261 MANITOU BCH RD(ON), , , ,Y,Rt 947A at Mani, ,0,Y,,433357,273215011,0,0.25,45268057,055,3357,,12,Combined Total,Y,Y,2019,F,40,5,5,1,0,2016,40,13,100,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,1,4,Estimated,,,,,4,5,6
44550521,49,3,1, ,100421,1,40,CR 11 WEST MONROE,CR 23 CONSTANTIA, , , , , , ,55, ,,340241,100421011,14.39,18.72,45266476,075,0241,,6,Combined Total,Y,,2019,A,6241,604,380,384,105,2019,6241,10,63,2016,5893,2013,6409,2010,6221,2019,31,8,6,2,1,68,23,2,5,1,1,0,2019,2019,55,55,56,61,58,3,11.33219433,58.65974808,0,489,8,Actual,,,,,501,410,603
44550522, , ,1, ,219629,1,30,MOHICAN LAKE RD,DEAD END, , , , ,MOHICAN TRL, ,0, ,,965077,219629011,0,0.85,45253419,105,5077,,9,Combined Total,Y,,2019,F,107,10,6,6,3,2015,115,10,58,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,9,8,Estimated,,,,,6,12,11
44550523,110,3,1, ,100033,1,30,RT 25,CR 11 PULASKI RD, , , ,Y, , ,30, ,,070206,100033011,11.17,12.24,45288218,103,0206,,14,Combined Total,Y,,2019,A,15745,1052,526,772,121,2019,15745,7,50,2017,17672,2008,21081,2005,19633,2019,22,6,5,1,0,77,17,1,4,1,0,0,2019,2019,30,26,30,38,0,0,13.07251072,59.18663025,0,893,6,Actual,,,,,1067,1092,1135
44550525, , ,1, ,182904,1,30,US 9,CR 28, , , , ,RAPP RD S, ,0, ,,815200,182904011,0,0.6,45244606,021,5200,,19,Combined Total,Y,,2019,F,393,35,20,15,4,2015,397,9,56,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,19,5,Estimated,,,,,26,29,39
44550535, , ,1, ,156400,1,30,FLUVANNA AVE,END, , , , ,BUTLER ST, ,0, ,,525078,156400011,0,0.06,45240703,013,5078,,19,Combined Total,Y,,2019,F,76,9,5,3,0,2015,78,12,50,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,3,4,Estimated,,,,,7,8,10
44550539, , ,1, ,147884,1,30,CULVER RD,NORTON ST, , , , ,WARING RD, ,30, ,,432109,147884011,0,0.77,45268030,055,2109,,17,Combined Total,Y,,2019,A,6030,557,291,184,0,2019,6030,9,52,2016,6256,2013,6366,2010,5843,2019,12,3,3,0,0,88,9,2,2,1,0,0,2019,2019,30,31,33,39,0,0,13.07251072,59.18663025,0,184,3,Actual,,,,,338,396,557
44550540, , ,1, ,145948,1,30,WHITNEY RD,DELAND PARK B, , , , ,PARK ST, ,0, ,,435374,145948011,0,0.06,45220290,055,5374,,19,Combined Total,Y,,2019,F,429,48,32,15,4,2014,486,11,66,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,19,4,Estimated,,,,,36,37,59
44550545, ,5,1, ,156985,1,30,GRAND ISLAND BLVD,BASELINE RD, , , , ,LONG RD,CR310,55, ,,534516,156985011,0.57,1.67,45300932,029,4516,,17,Combined Total,Y,,2019,A,3074,283,167,106,14,2019,3074,9,59,2017,2935,2015,3162,2014,2920,2015,23,4,3,0,1,76,19,0,3,1,0,0,2019,2015,40,37,41,48,1,0,13.07251072,59.18663025,0,120,4,Actual,,,,,261,167,298
44550556, ,5,1, ,179051,1,30,NY 12,BEALUCK RD, , , , ,E MARTINSBURG,CR22,0, ,,748022,179051011,0,2.04,45273940,049,8022,,9,Combined Total,Y,,2019,F,746,66,35,89,28,2016,774,9,52,2009,610,,,,,2016,46,16,12,4,2,52,30,1,11,1,0,0,2019,2016,55,46,47,54,12,0,13.07251072,59.18663025,0,117,16,Actual,,,,,76,76,88
44550564, , ,1, ,151919,1,30,CANAL ST,CHURCH ST, , , , ,WILLIAM ST, ,0, ,,475085,151919011,0.31,0.37,45221336,117,5085,,19,Combined Total,Y,,2019,F,1072,103,52,37,9,2014,1215,10,50,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,46,4,Estimated,,,,,67,81,78
44550565, , ,1, ,201601,1,30,OLD SPRAIN RD,NY 100, ,5501680, , ,UNDERHILL RD, ,30, ,,876148,201601011,0,1.24,45337028,119,6148,,17,Combined Total,Y,,2019,F,2895,298,205,77,2,2018,2896,10,69,2012,2740,2008,2459,,,2018,12,3,3,0,0,88,9,0,2,1,0,0,2019,2018,30,30,31,36,0,0,13.07251072,59.18663025,0,79,3,Actual,,,,,328,200,266
44550566, , ,1, ,286151,1,30,5TH AVE,FDR DR, , , , ,E 78TH ST, ,0,Y,,045030,286151011,0,0.95,45257258,061,5030,,19,Combined Total,Y,Y,2019,F,3014,209,209,129,11,2016,2950,7,100,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,140,5,Estimated,,,,,152,178,211
44550567, , ,1, ,258289,1,40,CR 19,ANDERSON RD, ,3337690, , ,COLD SPRING RD, ,0, ,,726123,258289011,0,1.06,45273578,033,6123,,9,Combined Total,Y,,2019,F,79,7,4,4,1,2016,82,9,56,2010,116,2004,99,,,,,,,,,,,,,,,,2019,,,,,,,,11.33219433,58.65974808,0,5,6,Estimated,,,,,7,7,9
44550568, , ,1, ,126496,1,30,CANAL ST,ERIE BLVD E, , ,512590N, ,DEPEYSTER ST, ,0, ,,261855,126496011,0.24,0.29,45218095,065,1855,,19,Combined Total,Y,,2019,A,1362,127,79,129,2,2019,1362,9,62,2014,1036,,,,,2019,28,10,9,0,2,70,19,1,8,1,1,0,2019,2019,30,14,12,20,0,0,13.07251072,59.18663025,0,131,10,Actual,,,,,86,104,138
44550578, , ,1, ,301625,1,30,E 40th ST,E 46th St, ,2246550, , ,PARK AVE viaduc, ,25, ,,046328,301625011,0,0.34,45206844,061,6328,,16,Combined Total,Y,,2019,A,25445,1642,974,112,1,2019,25445,6,59,2011,13865,2007,16224,2001,16230,2019,0,0,0,0,0,99,0,0,0,1,0,0,2019,,,,,,,,13.07251072,59.18663025,0,113,0,Actual,,,,,1672,1635,1576
44550579, , ,1, ,164417,1,30,W CB MICHIGAN,JEFFERSON AVE, , , , ,SYCAMORE ST, ,30, ,,534825,164417011,0.17,0.87,45327963,029,4825,,16,Combined Total,Y,,2019,F,2060,183,110,96,1,2018,2058,9,60,2015,2039,2011,2153,2008,2047,2018,15,5,5,0,0,85,10,4,1,1,0,0,2019,2018,30,30,33,39,0,0,13.07251072,59.18663025,0,97,5,Actual,,,,,102,147,173
44550581, , ,1, ,167063,1,30,ROBINSON ST,WHEATFIELD ST, , ,874820L, ,OLIVER ST, ,0, ,,547047,167063011,0.69,0.93,45223641,063,7047,,16,Combined Total,Y,,2019,A,5139,512,266,196,46,2019,5139,10,52,2014,5212,2011,5430,2008,5877,2019,28,5,4,1,1,71,23,1,3,1,0,0,2019,2019,30,27,28,33,0,0,13.07251072,59.18663025,0,242,5,Actual,,,,,289,353,558
44550586, , ,1, ,181203,1,40,NICHOLS RD,CR 49, ,3341960, , ,BUCKTON RD, ,55, ,,756149,181203011,3.32,5.23,45333381,089,6149,,9,Combined Total,Y,,2019,F,301,32,21,21,1,2018,305,11,64,2010,310,2008,227,,,2018,34,7,7,0,1,65,27,1,5,1,1,0,2019,2018,55,49,52,60,34,4,11.33219433,58.65974808,0,22,7,Actual,,,,,21,25,39
44550588,169,3,1, ,100107,1,40,HIGH SCHOOL RD,EATONVILLE RD TN OF LITTLE F, , , , , , ,55, ,,230003,100107011,4.3,7.58,45291954,043,0003,,7,Combined Total,Y,,2019,F,1035,87,50,28,1,2017,1037,8,58,2012,1231,2009,997,2006,892,2012,9,3,3,0,0,91,6,0,3,1,0,0,2019,,,,,,,,11.33219433,58.65974808,0,29,3,Actual,,,,,60,68,110
44550591, , ,1, ,170161,1,30,SOUTH AVE,BATY ST, , , , ,PERINE ST, ,0, ,,628038,170161011,0.13,0.18,45330266,015,8038,,19,Combined Total,Y,,2019,F,579,51,27,25,2,2018,593,9,54,2010,717,2003,998,2000,1544,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,27,5,Estimated,,,,,45,38,56
44550593,29,3,1, ,100251,4,40,Sara/Wash Co Line,START 29/40 OLAP, ,4020700, ,Y, , ,55, ,,180426,100251041,0,2.34,45319300,115,0426,,4,Combined Total,Y,,2019,F,8782,761,475,349,164,2018,8731,9,62,2015,8430,2004,8272,2003,8599,2018,23,6,4,2,0,77,17,0,4,1,0,0,2019,2018,45,40,41,48,1,0,11.33219433,58.65974808,0,513,6,Actual,,,,,567,648,806
44550594, , ,0,0I086019104B,275775,1,40,NY 79,NY 17 EB (ON), , , ,Y,I86 Exit 79 of, ,0,Y,,913077,275775011,0,0.44,45307251,007,3077,,4,Combined Total,Y,Y,2019,F,242,26,26,19,4,2017,243,11,100,2013,224,,,,,2017,32,10,8,2,0,68,22,3,4,1,0,0,2019,2017,35,34,35,39,0,0,11.33219433,58.65974808,0,23,10,Actual,,,,,25,18,17
44550598, ,5,1, ,168747,1,30,ELMIRA C/L,CR 72 BANCROFT RD,3010673, , , ,WEST HILL RD,CR33,30, ,,621225,168747011,4.01,4.07,45329962,015,1225,,17,Combined Total,Y,,2019,F,1029,95,54,16,0,2018,1046,9,57,2015,1208,2009,1218,,,2015,18,2,2,0,0,81,17,0,1,1,0,0,2019,2018,30,24,26,32,0,0,13.07251072,59.18663025,0,16,2,Actual,,,,,63,90,123
44550599, ,5,1, ,119824,1,30,NY 28,NY 167, , , , ,JORDANVILLE RD,CR18,55, ,,232100,119824011,5.91,8.45,45319960,043,2100,,7,Combined Total,Y,,2019,F,573,54,30,85,24,2018,574,9,57,2014,614,2011,641,2008,865,2018,45,19,15,4,0,55,26,1,13,1,1,0,2019,2018,55,53,54,60,44,3,13.07251072,59.18663025,0,109,19,Actual,,,,,48,45,66
44550605, ,5,1, ,156863,1,30,HAMBURG V/L,MCKINLEY BLVD, , , , ,NEWTON RD,CR110,0, ,,534635,156863011,0.19,0.44,45327891,029,4635,,16,Combined Total,Y,,2019,F,4555,424,255,141,21,2018,4551,9,60,2015,4418,2011,4667,2008,5471,2018,22,4,3,0,1,78,18,0,3,1,0,0,2019,2018,40,36,37,41,0,0,13.07251072,59.18663025,0,162,4,Actual,,,,,207,245,353
44550607, , ,1, ,234649,1,30,LAKESIDE DR,HARVARD AVE, , , , ,JUDSON PL, ,0, ,,035602,234649011,0,0.27,45229244,059,5602,,19,Combined Total,Y,,2019,F,794,84,54,29,3,2015,824,11,64,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,32,4,Estimated,,,,,81,44,88
44550608, , ,1, ,186429,1,30,MILLBROOK VL,RODRIGO KNOLLS, , , , ,STANFORD RD, ,0, ,,826142,186429011,0,0.13,45245384,027,6142,,9,Combined Total,Y,,2019,F,849,77,41,71,4,2015,903,9,53,2012,1068,2009,1055,,,2015,26,9,8,1,0,74,17,0,8,1,1,0,2019,2015,30,29,31,35,0,0,13.07251072,59.18663025,0,75,9,Actual,,,,,88,69,86
44550609, ,5,1, ,121311,1,40,CLAY HILL RD,NEW BOSTON RD, ,3070780, , ,LAKEPORT RD,CR3,55, ,,246052,121311011,0.76,2.42,45263862,053,6052,,7,Combined Total,Y,,2019,F,4738,440,226,346,77,2016,4752,9,51,2011,3923,2008,3913,2003,4830,2016,33,9,7,2,0,67,24,1,7,1,0,0,2019,2016,55,54,54,59,43,2,11.33219433,58.65974808,0,423,9,Actual,,,,,396,412,459
44550610,50,3,1, ,100429,1,30,CR 12 SUNNYSIDE RD,CR 43,3003419,1026300, ,Y, , ,30, ,,160276,100429011,0.34,1.35,45318808,093,0276,,14,Combined Total,Y,,2019,F,16546,1445,789,425,115,2018,16582,9,55,2014,16141,2008,16715,2002,20128,2018,17,3,3,1,1,82,14,1,2,1,0,0,2019,2018,30,40,41,46,0,0,13.07251072,59.18663025,0,540,3,Actual,,,,,1044,1031,1469
